Year,Player_ID,X_loc,Y_loc
1996-97,689,73,-7
1996-97,689,-64,0
1996-97,689,-153,49
1996-97,689,0,34
1996-97,689,-38,65
1996-97,689,0,0
1996-97,689,0,0
1996-97,689,-109,93
1996-97,689,-125,-12
1996-97,689,0,0
1996-97,689,0,0
1996-97,689,75,-1
1996-97,689,112,10
1996-97,689,0,0
1996-97,689,120,-1
1996-97,689,0,0
1996-97,689,0,0
1996-97,689,120,32
1996-97,689,-68,60
1996-97,689,-140,73
1996-97,689,0,0
1996-97,689,-161,-1
1996-97,689,107,0
1996-97,689,0,0
1996-97,689,0,0
1996-97,689,49,49
1996-97,689,55,86
1996-97,689,0,0
1996-97,689,-159,-3
1996-97,689,0,0
1996-97,345,142,78
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,-181,160
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,157,164
1996-97,345,49,171
1996-97,345,-157,184
1996-97,345,0,0
1996-97,345,79,160
1996-97,345,235,-3
1996-97,345,229,47
1996-97,345,45,212
1996-97,345,-99,205
1996-97,345,-86,223
1996-97,345,0,0
1996-97,345,-129,194
1996-97,345,-229,-25
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,-122,142
1996-97,345,-77,136
1996-97,345,0,0
1996-97,345,140,121
1996-97,345,-185,145
1996-97,345,203,101
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,-233,-1
1996-97,345,227,0
1996-97,345,-159,43
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,-73,216
1996-97,345,0,0
1996-97,345,101,207
1996-97,345,-99,129
1996-97,345,-105,134
1996-97,345,0,0
1996-97,345,58,140
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,179,153
1996-97,345,127,8
1996-97,345,0,0
1996-97,345,-103,78
1996-97,345,79,190
1996-97,345,0,0
1996-97,345,201,108
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,19,227
1996-97,345,112,140
1996-97,345,168,160
1996-97,345,185,129
1996-97,345,229,0
1996-97,345,216,69
1996-97,345,-138,155
1996-97,345,216,-3
1996-97,345,-122,140
1996-97,345,-129,125
1996-97,345,0,0
1996-97,345,-105,21
1996-97,345,155,103
1996-97,345,-183,166
1996-97,345,0,0
1996-97,345,-31,184
1996-97,345,140,108
1996-97,345,-8,192
1996-97,345,-5,205
1996-97,345,-131,192
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,218,75
1996-97,345,-148,188
1996-97,345,177,149
1996-97,345,77,246
1996-97,345,136,181
1996-97,345,222,45
1996-97,345,120,246
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,205,110
1996-97,345,129,194
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,-200,110
1996-97,345,-10,231
1996-97,345,192,153
1996-97,345,177,69
1996-97,345,10,203
1996-97,345,0,0
1996-97,345,164,164
1996-97,345,34,56
1996-97,345,-181,160
1996-97,345,-155,99
1996-97,345,0,0
1996-97,345,-1,80
1996-97,345,-44,236
1996-97,345,36,69
1996-97,345,0,0
1996-97,345,77,108
1996-97,345,0,0
1996-97,345,-192,134
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,-94,214
1996-97,345,-23,168
1996-97,345,-235,52
1996-97,345,-96,30
1996-97,345,0,0
1996-97,345,125,114
1996-97,345,-68,184
1996-97,345,-198,129
1996-97,345,-73,225
1996-97,345,116,201
1996-97,345,-224,86
1996-97,345,-233,2
1996-97,345,-216,82
1996-97,345,34,197
1996-97,345,-77,569
1996-97,345,-170,0
1996-97,345,0,0
1996-97,345,-207,110
1996-97,345,-144,114
1996-97,345,-155,181
1996-97,345,19,236
1996-97,345,155,17
1996-97,345,114,121
1996-97,345,1,231
1996-97,345,127,6
1996-97,345,0,0
1996-97,345,127,2
1996-97,345,-75,65
1996-97,345,71,162
1996-97,345,103,210
1996-97,345,92,26
1996-97,345,114,4
1996-97,345,196,108
1996-97,345,-196,140
1996-97,345,-207,99
1996-97,345,0,0
1996-97,345,25,147
1996-97,345,192,136
1996-97,345,146,145
1996-97,345,-192,138
1996-97,345,0,0
1996-97,345,133,155
1996-97,345,227,6
1996-97,345,-101,62
1996-97,345,159,95
1996-97,345,224,21
1996-97,345,153,175
1996-97,345,-103,149
1996-97,345,-170,155
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,227,10
1996-97,345,155,73
1996-97,345,222,58
1996-97,345,8,62
1996-97,345,-83,32
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,-174,153
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,-237,69
1996-97,345,-144,4
1996-97,345,-107,145
1996-97,345,6,158
1996-97,345,170,19
1996-97,345,155,21
1996-97,345,79,242
1996-97,345,194,-22
1996-97,345,-120,212
1996-97,345,12,177
1996-97,345,68,145
1996-97,345,125,210
1996-97,345,-103,129
1996-97,345,112,205
1996-97,345,8,205
1996-97,345,166,132
1996-97,345,-231,2
1996-97,345,-144,186
1996-97,345,-203,121
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,-205,132
1996-97,345,-129,199
1996-97,345,-131,147
1996-97,345,-233,8
1996-97,345,51,223
1996-97,345,231,-5
1996-97,345,101,26
1996-97,345,-66,93
1996-97,345,-179,171
1996-97,345,190,8
1996-97,345,159,73
1996-97,345,181,155
1996-97,345,185,52
1996-97,345,21,192
1996-97,345,170,6
1996-97,345,101,177
1996-97,345,-159,134
1996-97,345,-222,65
1996-97,345,192,125
1996-97,345,101,212
1996-97,345,0,0
1996-97,345,-107,151
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,-211,103
1996-97,345,90,153
1996-97,345,90,214
1996-97,345,-116,205
1996-97,345,229,54
1996-97,345,0,0
1996-97,345,-203,123
1996-97,345,153,186
1996-97,345,-101,210
1996-97,345,-25,231
1996-97,345,-12,236
1996-97,345,-66,242
1996-97,345,-183,23
1996-97,345,131,67
1996-97,345,0,0
1996-97,345,105,34
1996-97,345,0,0
1996-97,345,92,201
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,120,4
1996-97,345,-12,201
1996-97,345,-3,223
1996-97,345,-44,10
1996-97,345,105,4
1996-97,345,224,-5
1996-97,345,42,110
1996-97,345,0,0
1996-97,345,105,4
1996-97,345,127,184
1996-97,345,181,140
1996-97,345,-12,233
1996-97,345,36,95
1996-97,345,-142,188
1996-97,345,0,0
1996-97,345,47,177
1996-97,345,19,229
1996-97,345,0,0
1996-97,345,-21,184
1996-97,345,-27,199
1996-97,345,-164,179
1996-97,345,-131,110
1996-97,345,-138,186
1996-97,345,0,0
1996-97,345,118,194
1996-97,345,-99,210
1996-97,345,90,171
1996-97,345,-138,58
1996-97,345,-94,147
1996-97,345,6,188
1996-97,345,0,0
1996-97,345,214,93
1996-97,345,-79,166
1996-97,345,-55,231
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,66,32
1996-97,345,-42,229
1996-97,345,222,2
1996-97,345,0,0
1996-97,345,-92,49
1996-97,345,142,149
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,-172,-33
1996-97,345,-135,-35
1996-97,345,-161,160
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,107,188
1996-97,345,0,0
1996-97,345,-144,203
1996-97,345,114,41
1996-97,345,-47,112
1996-97,345,-10,188
1996-97,345,0,0
1996-97,345,177,140
1996-97,345,81,160
1996-97,345,146,220
1996-97,345,153,179
1996-97,345,-120,60
1996-97,345,214,75
1996-97,345,164,75
1996-97,345,157,164
1996-97,345,133,186
1996-97,345,159,166
1996-97,345,0,0
1996-97,345,-94,56
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,-200,138
1996-97,345,-207,99
1996-97,345,-155,173
1996-97,345,-183,504
1996-97,345,138,19
1996-97,345,-112,80
1996-97,345,-8,231
1996-97,345,-233,67
1996-97,345,127,194
1996-97,345,-181,166
1996-97,345,-187,69
1996-97,345,216,84
1996-97,345,-181,54
1996-97,345,0,0
1996-97,345,166,32
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,-29,227
1996-97,345,88,103
1996-97,345,-49,43
1996-97,345,142,67
1996-97,345,-96,45
1996-97,345,227,32
1996-97,345,40,43
1996-97,345,209,75
1996-97,345,0,0
1996-97,345,222,15
1996-97,345,162,166
1996-97,345,-196,127
1996-97,345,194,147
1996-97,345,90,214
1996-97,345,-211,93
1996-97,345,-146,186
1996-97,345,120,190
1996-97,345,-183,149
1996-97,345,-192,136
1996-97,345,-226,-7
1996-97,345,-153,142
1996-97,345,90,372
1996-97,345,0,0
1996-97,345,198,147
1996-97,345,0,0
1996-97,345,190,164
1996-97,345,0,0
1996-97,345,198,164
1996-97,345,-3,244
1996-97,345,19,242
1996-97,345,-187,86
1996-97,345,159,106
1996-97,345,-62,47
1996-97,345,-29,49
1996-97,345,183,-9
1996-97,345,-140,179
1996-97,345,-131,138
1996-97,345,-190,155
1996-97,345,-211,147
1996-97,345,198,145
1996-97,345,233,21
1996-97,345,0,0
1996-97,345,-29,238
1996-97,345,-223,56
1996-97,345,92,129
1996-97,345,77,220
1996-97,345,97,227
1996-97,345,16,233
1996-97,345,211,84
1996-97,345,-235,0
1996-97,345,-196,140
1996-97,345,-183,153
1996-97,345,131,190
1996-97,345,0,0
1996-97,345,-105,138
1996-97,345,0,0
1996-97,345,-237,49
1996-97,345,0,0
1996-97,345,-222,78
1996-97,345,-60,240
1996-97,345,6,236
1996-97,345,0,0
1996-97,345,-90,216
1996-97,345,201,116
1996-97,345,110,210
1996-97,345,-203,116
1996-97,345,-229,36
1996-97,345,-138,190
1996-97,345,114,142
1996-97,345,-231,-12
1996-97,345,120,203
1996-97,345,-122,108
1996-97,345,0,0
1996-97,345,233,4
1996-97,345,-211,101
1996-97,345,149,173
1996-97,345,0,0
1996-97,345,-185,166
1996-97,345,103,190
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,231,-22
1996-97,345,-12,223
1996-97,345,0,0
1996-97,345,0,0
1996-97,345,-200,121
1996-97,345,-194,132
1996-97,345,40,225
1996-97,345,0,0
1996-97,345,-83,212
1996-97,345,99,212
1996-97,345,0,0
1996-97,345,164,158
1996-97,345,-190,-3
1996-97,345,-34,181
1996-97,345,0,0
1996-97,345,164,175
1996-97,345,-68,140
1996-97,345,42,188
1996-97,345,-190,166
1996-97,345,209,103
1996-97,345,-235,-1
1996-97,345,0,0
1996-97,345,-146,10
1996-97,345,203,173
1996-97,345,71,227
1996-97,345,0,0
1996-97,345,79,171
1996-97,345,142,136
1996-97,345,127,197
1996-97,345,149,190
1996-97,345,151,199
1996-97,345,129,203
1996-97,345,0,0
1996-97,345,120,197
1996-97,345,164,95
2013-14,202349,-128,211
2013-14,202349,32,58
2013-14,202349,77,48
2013-14,202349,28,151
2013-14,202349,69,28
2013-14,202349,-5,88
2013-14,202349,42,23
2013-14,202349,4,80
2013-14,202349,-163,206
2013-14,202349,-146,112
2013-14,202349,108,-10
2013-14,202349,58,72
2013-14,202349,65,12
2013-14,202349,-87,30
2013-14,202349,223,15
2013-14,202349,69,66
2013-14,202349,159,214
2013-14,202349,-90,255
2013-14,202349,100,71
2013-14,202349,31,47
2013-14,202349,-2,64
2013-14,202349,200,151
2013-14,202349,-2,80
2013-14,202349,-202,146
2013-14,202349,106,695
2013-14,202349,236,19
2013-14,202349,-134,219
2013-14,202349,140,101
2013-14,202349,140,146
2013-14,202349,105,225
2013-14,202349,-62,96
2013-14,202349,-174,178
2013-14,202349,17,162
2013-14,202349,-21,3
2013-14,202349,0,94
2013-14,202349,59,250
2013-14,202349,119,85
2013-14,202349,-125,60
2013-14,202349,54,194
2013-14,202349,21,195
2013-14,202349,110,220
2013-14,202349,1,266
2013-14,202349,12,258
2013-14,202349,64,77
2013-14,202349,-54,179
2013-14,202349,31,31
2013-14,202349,24,4
2013-14,202349,70,246
2013-14,202349,-19,55
2013-14,202349,65,33
2013-14,202349,-202,151
2013-14,202349,-26,41
2013-14,202349,-128,224
2013-14,202349,138,213
2013-14,202349,-103,225
2013-14,202349,152,134
2013-14,202349,1,37
2013-14,202349,53,249
2013-14,202349,-217,112
2013-14,202349,42,14
2013-14,202349,173,181
2013-14,202349,73,239
2013-14,202349,72,25
2013-14,202349,81,241
2013-14,202349,1,15
2013-14,202349,152,108
2013-14,202349,19,29
2013-14,202349,21,58
2013-14,202349,-40,23
2013-14,202349,-52,71
2013-14,202349,88,33
2013-14,202349,111,89
2013-14,202349,9,64
2013-14,202349,233,14
2013-14,202349,133,45
2013-14,202349,170,184
2013-14,202349,88,33
2013-14,202349,-49,66
2013-14,202349,26,7
2013-14,202349,47,47
2013-14,202349,-67,47
2013-14,202349,-199,151
2013-14,202349,-108,168
2013-14,202349,64,39
2013-14,202349,20,0
2013-14,202349,64,28
2013-14,202349,56,265
2013-14,202349,59,241
2013-14,202349,89,75
2013-14,202349,122,219
2013-14,202349,72,47
2013-14,202349,-29,246
2013-14,202349,7,50
2013-14,202349,-168,195
2013-14,202349,94,153
2013-14,202349,-10,1
2013-14,202349,59,53
2013-14,202349,4,85
2013-14,202349,143,220
2013-14,202349,34,-5
2013-14,202349,176,195
2013-14,202349,31,20
2013-14,202349,129,487
2013-14,202349,9,269
2013-14,202349,-67,247
2013-14,202349,67,14
2013-14,202349,-134,115
2013-14,202349,34,3
2013-14,202349,24,1
2013-14,202349,10,-3
2013-14,202349,94,33
2013-14,202349,2,154
2013-14,202349,-139,198
2013-14,202349,70,33
2013-14,202349,236,34
2013-14,202349,-64,23
2013-14,202349,-24,228
2013-14,202349,-82,31
2013-14,202349,-11,255
2013-14,202349,215,121
2013-14,202349,223,121
2013-14,202349,241,91
2013-14,202349,16,1
2013-14,202349,78,19
2013-14,202349,0,168
2013-14,202349,18,36
2013-14,202349,-105,165
2013-14,202349,-71,33
2013-14,202349,-48,26
2013-14,202349,-133,140
2013-14,202349,18,257
2013-14,202349,-18,91
2013-14,202349,95,37
2013-14,202349,80,6
2013-14,202349,21,96
2013-14,202349,119,227
2013-14,202349,84,77
2013-14,202349,47,9
2013-14,202349,80,14
2013-14,202349,70,37
2013-14,202349,157,197
2013-14,202349,-82,244
2013-14,202349,51,42
2013-14,202349,-163,115
2013-14,202349,81,244
2013-14,202349,-40,69
2013-14,202349,26,15
2013-14,202349,-56,75
2013-14,202349,-70,82
2013-14,202349,23,22
2013-14,202349,-2,41
2013-14,202349,0,45
2013-14,202349,-89,236
2013-14,202349,-146,224
2013-14,202349,-231,4
2013-14,202349,151,129
2013-14,202349,65,19
2013-14,202349,43,64
2013-14,202349,-2,249
2013-14,202349,-8,97
2013-14,202349,-6,16
2013-14,202349,122,80
2013-14,202349,182,26
2013-14,202349,64,53
2013-14,202349,147,107
2013-14,202349,23,165
2013-14,202349,141,208
2013-14,202349,61,154
2013-14,202349,155,107
2013-14,202349,-52,12
2013-14,202349,-157,201
2013-14,202349,106,127
2013-14,202349,70,23
2013-14,202349,10,165
2013-14,202349,22,16
2013-14,202349,20,282
2013-14,202349,157,203
2013-14,202349,105,247
2013-14,202349,-201,132
2013-14,202349,193,167
2013-14,202349,114,67
2013-14,202349,28,15
2013-14,202349,-15,14
2013-14,202349,61,255
2013-14,202349,97,172
2013-14,202349,72,231
2013-14,202349,73,39
2013-14,202349,111,80
2013-14,202349,42,31
2013-14,202349,195,142
2013-14,202349,-169,187
2013-14,202349,176,173
2013-14,202349,56,34
2013-14,202349,0,52
2013-14,202349,-144,107
2013-14,202349,48,61
2013-14,202349,-23,52
2013-14,202349,-134,216
2013-14,202349,-164,20
2013-14,202349,152,209
2013-14,202349,-8,6
2013-14,202349,233,3
2013-14,202349,31,3
2013-14,202349,31,25
2013-14,202349,-185,151
2013-14,202349,-24,56
2013-14,202349,122,224
2013-14,202349,32,47
2013-14,202349,-32,36
2013-14,202349,-62,241
2013-14,202349,20,0
2013-14,202349,151,203
2013-14,202349,6,241
2013-14,202349,78,225
2013-14,202349,212,134
2013-14,202349,-60,231
2013-14,202349,4,36
2013-14,202349,84,170
2013-14,202349,-48,66
2013-14,202349,15,7
2013-14,202349,56,23
2013-14,202349,0,72
2013-14,202349,124,236
2013-14,202349,-188,-17
2013-14,202349,-90,238
2013-14,202349,99,99
2013-14,202349,6,263
2013-14,202349,214,131
2013-14,202349,154,213
2013-14,202349,-19,55
2013-14,202349,17,93
2013-14,202349,171,195
2013-14,202349,149,214
2013-14,202349,10,222
2013-14,202349,-67,257
2013-14,202349,-198,61
2013-14,202349,-48,97
2013-14,202349,149,159
2013-14,202349,92,63
2013-14,202349,6,102
2013-14,202349,233,50
2013-14,202349,-16,35
2013-14,202349,-242,75
2013-14,202349,192,167
2013-14,202349,236,80
2013-14,202349,0,227
2013-14,202349,40,12
2013-14,202349,81,239
2013-14,202349,37,-5
2013-14,202349,173,197
2013-14,202349,163,15
2013-14,202349,234,11
2013-14,202349,29,66
2013-14,202349,37,238
2013-14,202349,70,23
2013-14,202349,-2,249
2013-14,202349,130,242
2013-14,202349,-10,183
2013-14,202349,43,205
2013-14,202349,-11,258
2013-14,202349,7,50
2013-14,202349,17,1
2013-14,202349,59,28
2013-14,202349,47,238
2013-14,202349,231,26
2013-14,202349,-56,55
2013-14,202349,152,189
2013-14,202349,48,33
2013-14,202349,100,231
2013-14,202349,-187,156
2013-14,202349,-152,129
2013-14,202349,72,236
2013-14,202349,228,6
2013-14,202349,-169,176
2013-14,202349,-106,11
2013-14,202349,-16,6
2013-14,202349,17,17
2013-14,202349,21,1
2013-14,202349,-43,17
2013-14,202349,-62,244
2013-14,202349,184,172
2013-14,202349,-235,48
2013-14,202349,20,3
2013-14,202349,4,22
2013-14,202349,18,-5
2013-14,202349,17,0
2013-14,202349,119,72
2013-14,202349,70,25
2013-14,202349,149,203
2013-14,202349,-90,228
2013-14,202349,-87,247
2013-14,202349,-234,71
2013-14,202349,234,9
2013-14,202349,-27,66
2013-14,202349,212,156
2013-14,202349,-175,463
2013-14,202349,10,20
2013-14,202349,58,17
2013-14,202349,-16,85
2013-14,202349,27,24
2013-14,202349,-127,228
2013-14,202349,234,14
2013-14,202349,-207,140
2013-14,202349,51,11
2013-14,202349,-163,211
2013-14,202349,13,255
2013-14,202349,129,211
2013-14,202349,42,94
2013-14,202349,6,239
2013-14,202349,116,227
2013-14,202349,108,127
2013-14,202349,26,42
2013-14,202349,1,30
2013-14,202349,34,0
2013-14,202349,15,175
2013-14,202349,237,3
2013-14,202349,103,7
2013-14,202349,171,85
2013-14,202349,160,190
2013-14,202349,4,64
2013-14,202349,18,6
2013-14,202349,2,96
2013-14,202349,-182,160
2013-14,202349,0,258
2013-14,202349,-52,53
2013-14,202349,114,227
2013-14,202349,-15,6
2013-14,202349,105,239
2013-14,202349,48,17
2013-14,202349,61,249
2013-14,202349,152,203
2013-14,202349,-54,257
2013-14,202349,170,230
2013-14,202349,111,242
2013-14,202349,53,31
2013-14,202349,-199,153
2013-14,202349,-213,140
2013-14,202349,17,67
2013-14,202349,28,52
2013-14,202349,141,203
2013-14,202349,59,48
2013-14,202349,-4,41
2013-14,202349,0,318
2013-14,202349,61,105
2013-14,202349,105,222
2013-14,202349,20,74
2013-14,202349,9,108
2013-14,202349,83,30
2013-14,202349,-5,41
2013-14,202349,67,22
2013-14,202349,173,176
2013-14,202349,7,34
2013-14,202349,4,3
2013-14,202349,237,-14
2013-14,202349,36,31
2013-14,202349,-201,164
2013-14,202349,-183,192
2013-14,202349,48,15
2013-14,202349,56,255
2013-14,202349,242,44
2013-14,202349,-95,30
2013-14,202349,21,30
2013-14,202349,-169,7
2013-14,202349,95,14
2013-14,202349,-155,214
2013-14,202349,26,19
2013-14,202349,99,31
2013-14,202349,-18,260
2013-14,202349,65,34
2013-14,202349,23,48
2013-14,202349,-15,50
2013-14,202349,29,52
2013-14,202349,-26,34
2013-14,202349,143,214
2013-14,202349,203,151
2013-14,202349,26,53
2013-14,202349,40,22
2013-14,202349,-139,200
2013-14,202349,50,9
2013-14,202349,91,137
2013-14,202349,29,71
2013-14,202349,-90,227
2013-14,202349,176,176
2013-14,202349,37,36
2013-14,202349,50,52
2013-14,202349,24,17
2013-14,202349,91,236
2013-14,202349,7,107
2013-14,202349,-164,189
2013-14,202349,135,211
2013-14,202349,47,14
2013-14,202349,77,235
2013-14,202349,-147,189
2013-14,202349,-183,173
2013-14,202349,135,126
2013-14,202349,163,85
2013-14,202349,149,60
2013-14,202349,237,22
2013-14,202349,234,28
2013-14,202349,-5,61
2013-14,202349,-21,249
2013-14,202349,50,48
2013-14,202349,2,7
2013-14,202349,-71,39
2013-14,202349,103,225
2013-14,202349,110,227
2013-14,202349,-198,164
2013-14,202349,-10,52
2013-14,202349,-157,184
2013-14,202349,-24,244
2013-14,202349,-234,0
2013-14,202349,12,53
2013-14,202349,23,12
2013-14,202349,165,195
2013-14,202349,94,149
2013-14,202349,-89,231
2013-14,202349,176,184
2013-14,202349,154,197
2013-14,202349,106,44
2013-14,202349,36,39
2013-14,202349,106,56
2013-14,202349,7,12
2013-14,202349,-81,230
2013-14,202349,116,148
2013-14,202349,4,31
2013-14,202349,-142,197
2013-14,202349,18,9
2013-14,202349,43,12
2013-14,202349,-134,201
2013-14,202349,160,200
2013-14,202349,-41,77
2013-14,202349,-16,9
2013-14,202349,124,213
2013-14,202349,-172,175
2013-14,202349,105,219
2013-14,202349,65,30
2013-14,202349,29,266
2013-14,202349,64,28
2013-14,202349,21,205
2013-14,202349,-139,203
2013-14,202349,119,239
2013-14,202349,92,23
2013-14,202349,124,230
2013-14,202349,-43,249
2013-14,202349,125,148
2013-14,202349,-131,205
2013-14,202349,-120,225
2013-14,202349,21,244
2013-14,202349,193,159
2013-14,202349,170,181
2013-14,202349,200,60
2013-14,202349,91,131
2013-14,202349,-71,135
2013-14,202349,62,72
2013-14,202349,155,6
2013-14,202349,-16,0
2013-14,202349,239,-30
2013-14,202349,105,230
2013-14,202349,-239,-24
2013-14,202349,105,238
2013-14,202349,47,14
2013-14,202349,29,75
2013-14,202349,-5,80
2013-14,202349,18,9
2013-14,202349,39,261
2013-14,202349,43,9
2013-14,202349,86,52
2013-14,202349,2,23
2013-14,202349,-49,67
2013-14,202349,32,69
2013-14,202349,7,255
2013-14,202349,19,8
2013-14,202349,99,241
2013-14,202349,110,233
2013-14,202349,127,227
2013-14,202349,39,58
2013-14,202349,69,30
2013-14,202349,77,258
2013-14,202349,42,20
2013-14,202349,70,201
2013-14,202349,-37,241
2013-14,202349,-32,26
2013-14,202349,203,143
2013-14,202349,231,12
2013-14,202349,-157,36
2013-14,202349,-18,50
2013-14,202349,-8,71
2013-14,202349,-49,119
2013-14,202349,99,56
2013-14,202349,0,45
2013-14,202349,34,39
2013-14,202349,133,211
2013-14,202349,110,230
2013-14,202349,-157,198
2013-14,202349,7,-3
2013-14,202349,18,7
2013-14,202349,184,507
2013-14,202349,-16,255
2013-14,202349,-182,184
2013-14,202349,-172,175
2013-14,202349,-196,148
2013-14,202349,-182,175
2013-14,202349,50,41
2013-14,202349,241,53
2013-14,202349,-18,9
2013-14,202349,-212,143
2013-14,202349,152,6
2013-14,202349,154,104
2013-14,202349,80,242
2013-14,202349,189,179
2013-14,202349,17,82
2013-14,202349,10,75
2013-14,202349,135,225
2013-14,202349,-188,198
2013-14,202349,50,50
2013-14,202349,81,19
2013-14,202349,-163,198
2013-14,202349,231,7
2013-14,202349,23,4
2013-14,202349,-65,39
2013-14,202349,27,19
2013-14,202349,40,19
2013-14,202349,-13,-3
2013-14,202349,-48,72
2013-14,202349,100,249
2013-14,202349,-59,30
2013-14,202349,195,176
2013-14,202349,230,80
2013-14,202349,141,9
2013-14,202349,-4,88
2013-14,202349,-59,93
2013-14,202349,146,211
2013-14,202349,50,56
2013-14,202349,51,66
2013-14,202349,211,134
2013-14,202349,-34,77
2013-14,202349,86,47
2013-14,202349,70,252
2013-14,202349,105,231
2013-14,202349,103,225
2013-14,202349,88,258
2013-14,202349,99,244
2013-14,202349,78,176
2013-14,202349,174,-16
2013-14,202349,13,6
2013-14,202349,230,12
2013-14,202349,147,201
2013-14,202349,-175,186
2013-14,202349,0,1
2013-14,202349,108,173
2013-14,202349,10,69
2013-14,202349,6,110
2013-14,202349,230,3
2013-14,202349,20,15
2013-14,202349,0,11
2013-14,202349,-16,244
2013-14,202349,-127,208
2013-14,202349,146,61
2013-14,202349,13,3
2013-14,202349,-19,17
2013-14,202349,-163,192
2013-14,202349,83,22
2013-14,202349,113,225
2013-14,202349,75,247
2013-14,202349,114,172
2013-14,202349,138,138
2013-14,202349,-234,44
2013-14,202349,81,23
2013-14,202349,-93,246
2013-14,202349,45,23
2013-14,202349,-32,22
2013-14,202349,237,23
2013-14,202349,15,11
2013-14,202349,184,176
2013-14,202349,39,22
2013-14,202349,171,192
2013-14,202349,-4,6
2013-14,202349,31,19
2013-14,202349,152,203
2013-14,202349,-120,222
2013-14,202349,21,247
2013-14,202349,-32,60
2013-14,202349,181,187
2013-14,202349,179,189
2013-14,202349,233,31
2013-14,202349,116,242
2013-14,202349,28,255
2013-14,202349,-10,42
2013-14,202349,-93,241
2013-14,202349,37,19
2013-14,202349,2,34
2013-14,202349,24,23
2013-14,202349,7,74
2013-14,202349,23,45
2013-14,202349,179,209
2013-14,202349,7,238
2013-14,202349,78,265
2013-14,202349,67,26
2013-14,202349,102,227
2013-14,202349,67,261
2013-14,202349,36,11
2013-14,202349,43,42
2013-14,202349,26,195
2013-14,202349,166,112
2013-14,202349,-160,211
2013-14,202349,-100,148
2013-14,202349,37,249
2013-14,202349,43,-6
2013-14,202349,-54,265
2013-14,202349,147,209
2013-14,202349,-239,-10
2013-14,202349,-10,6
2013-14,202349,-212,170
2013-14,202349,-105,60
2013-14,202349,9,19
2013-14,202349,-23,80
2013-14,202349,11,4
2013-14,202349,-228,132
2013-14,202349,228,-5
2013-14,202349,-48,260
2013-14,202349,103,252
2013-14,202349,-169,198
2013-14,202349,-119,165
2013-14,202349,-54,255
2013-14,202349,-228,0
2013-14,202349,34,1
2013-14,202349,113,236
2013-14,202349,231,78
2013-14,202349,77,26
2013-14,202349,-193,146
2013-14,202349,-34,263
2013-14,202349,-179,77
2013-14,202349,-160,205
2013-14,202349,-4,3
2013-14,202349,-160,181
2013-14,202349,-141,140
2013-14,202349,81,11
2013-14,202349,196,187
2013-14,202349,-213,138
2013-14,202349,92,247
2013-14,202349,-134,227
2013-14,202349,1,20
2013-14,202349,-123,225
2013-14,202349,-229,3
2013-14,202349,-136,115
2013-14,202349,141,220
2013-14,202349,-240,78
2013-14,202349,-41,254
2013-14,202349,39,14
2013-14,202349,129,134
2013-14,202349,-11,11
2013-14,202349,-70,242
2013-14,202349,212,126
2013-14,202349,-147,197
2013-14,202349,-212,121
2013-14,202349,-201,134
2013-14,202349,125,224
2013-14,202349,17,14
1997-98,1501,29,-14
1997-98,1501,160,33
1997-98,1501,-23,-10
1997-98,1501,-12,0
1997-98,1501,0,0
1997-98,1501,136,124
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-3,151
1997-98,1501,-173,117
1997-98,1501,-171,53
1997-98,1501,-154,83
1997-98,1501,0,0
1997-98,1501,-160,-16
1997-98,1501,-115,-23
1997-98,1501,-177,-14
1997-98,1501,-10,278
1997-98,1501,0,0
1997-98,1501,-192,72
1997-98,1501,-166,121
1997-98,1501,-119,239
1997-98,1501,-177,203
1997-98,1501,-128,-14
1997-98,1501,-162,23
1997-98,1501,-229,134
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-21,265
1997-98,1501,235,78
1997-98,1501,-119,57
